round,expected goals,venue_xg,opponent_xg,goals,shots,touches,ast,passcmp,passcmp%,min,poss,gca,sca,gls,sh,rolling_xg,cumulative_xg,rolling_goals,cumulative_goals,rolling_shots,cumulative_shots,rolling_touches,cumulative_touches,rolling_possession,cumulative_possession,rolling_assists,cumulative_assists,rolling_passcmp,cumulative_passcmp,rolling_passaccuracy,cumulative_passaccuracy,rolling_minutesplayed,cumulative_minutesplayed,rolling_gca,cumulative_gca,rolling_sca,cumulative_sca,rolling_playergoals,cumulative_playergoals,rolling_playershots,cumulative_playershots,defenders,midfielders,forwards,defenders_opp,midfielders_opp,forwards_opp,haaland_impact_last5,haaland_impact_cumulative,opponent_strength,opponent_haaland,venue_haaland,days_since_first_match,result,total_shots_team,total_sot_team,total_xg_team,total_possession,goals_per_match_team,goals_conceded_per_match_team,goals_scored_haaland,sot_haaland,expected_goals_haaland,non_penalty_xg_haaland,xg_per_shot_haaland,shot_accuracy_haaland,goals_per_shot_haaland,assists_haaland,minutes_played_haaland,xg_per_minute_haaland,goals_per_minute_haaland,sca_per_minute_haaland,gca_per_minute_haaland,match_impact_haaland,home_away,match_event_influence,match_tempo
24,1.6,Home,Everton,16,152,176,0,96,92.3,90.0,72.0,1.0,3.0,2.0,4.0,2.12,1.9791666666666667,7.2,11.833333333333334,60.0,77.95833333333333,52.2,84.125,74.0,65.375,0.6,1.5833333333333333,27.6,35.083333333333336,47.58,58.8875,39.0,65.75,0.4,0.3333333333333333,1.2,1.4166666666666667,0.4,0.7083333333333334,1.8,2.875,4,5,1,4,5,1,-1.7200000000000002,-1.2708333333333337,-0.1,8.0,1.0,183.0,2.0,19.0,3.0,1.6,72.0,0.0833333333333333,0.0,2.0,3.0,1.6,1.6,0.0842105263157894,0.1578947368421052,0.1052631578947368,0.0,90.0,0.0177777777777777,0.0222222222222222,0.0333333333333333,0.0111111111111111,5.0,0.0,2.0,0.2111111111111111
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
25,2.6,Home,Chelsea,10,310,260,0,90,75.0,90.0,70.0,0.0,2.0,0.0,9.0,2.2,2.004,8.8,11.76,118.4,87.24,104.2,91.16,72.0,65.56,0.6,1.52,45.6,37.28,62.58,59.532,57.0,66.72,0.4,0.32,1.6,1.44,0.4,0.68,3.6,3.12,4,5,1,4,5,1,-1.8000000000000005,-1.3239999999999998,0.88,6.0,1.0,190.0,0.0,31.0,5.0,2.6,70.0,0.04,0.04,0.0,5.0,2.6,2.6,0.0838709677419354,0.1612903225806451,0.032258064516129,0.0,90.0,0.0288888888888888,0.0111111111111111,0.0222222222222222,0.0,3.0,0.0,0.0,0.3444444444444444
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0.0,4.0,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,1.4615384615384617,58.4,38.30769230769231,77.82000000000001,60.17307692307692,71.8,67.0,0.6,0.3461538461538461,2.2,1.5,0.4,0.6538461538461539,4.4,3.1538461538461537,3,6,1,4,5,1,-1.52,-1.3346153846153848,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0.0,4.0,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,1.4615384615384617,58.4,38.30769230769231,77.82000000000001,60.17307692307692,71.8,67.0,0.6,0.3461538461538461,2.2,1.5,0.4,0.6538461538461539,4.4,3.1538461538461537,3,6,1,4,5,1,-1.52,-1.3346153846153848,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0.0,4.0,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,1.4615384615384617,58.4,38.30769230769231,77.82000000000001,60.17307692307692,71.8,67.0,0.6,0.3461538461538461,2.2,1.5,0.4,0.6538461538461539,4.4,3.1538461538461537,3,6,1,4,5,1,-1.52,-1.3346153846153848,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
26,1.6,Away,Bournemouth,4,60,116,0,64,76.2,74.0,62.0,1.0,3.0,0.0,4.0,1.92,1.9884615384615385,9.0,11.461538461538462,125.0,86.1923076923077,127.4,92.1153846153846,70.0,65.42307692307692,0.6,1.4615384615384617,58.4,38.30769230769231,77.82000000000001,60.17307692307692,71.8,67.0,0.6,0.3461538461538461,2.2,1.5,0.4,0.6538461538461539,4.4,3.1538461538461537,3,6,1,4,5,1,-1.52,-1.3346153846153848,-0.48,2.0,0.0,197.0,2.0,15.0,6.0,1.6,62.0,0.0384615384615384,0.0,0.0,6.0,1.6,1.6,0.1066666666666666,0.4,0.0666666666666666,0.0,74.0,0.0216216216216216,0.0135135135135135,0.0405405405405405,0.0135135135135135,4.0,0.0,1.0,0.2027027027027027
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,1.0,4.0,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,1.4074074074074074,61.2,37.629629629629626,77.1,60.588888888888896,85.8,67.85185185185185,0.6,0.3333333333333333,2.4,1.5185185185185186,0.6,0.6666666666666666,4.8,3.185185185185185,3,6,1,4,6,0,-1.6399999999999997,-1.370370370370371,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,1.0,4.0,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,1.4074074074074074,61.2,37.629629629629626,77.1,60.588888888888896,85.8,67.85185185185185,0.6,0.3333333333333333,2.4,1.5185185185185186,0.6,0.6666666666666666,4.8,3.185185185185185,3,6,1,4,6,0,-1.6399999999999997,-1.370370370370371,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,1.0,4.0,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,1.4074074074074074,61.2,37.629629629629626,77.1,60.588888888888896,85.8,67.85185185185185,0.6,0.3333333333333333,2.4,1.5185185185185186,0.6,0.6666666666666666,4.8,3.185185185185185,3,6,1,4,6,0,-1.6399999999999997,-1.370370370370371,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
27,3.3,Home,Manchester Utd,12,108,56,0,20,71.4,90.0,73.0,0.0,2.0,1.0,4.0,2.24,2.037037037037037,10.2,11.48148148148148,141.0,87.0,135.4,90.77777777777776,69.8,65.70370370370371,0.6,1.4074074074074074,61.2,37.629629629629626,77.1,60.588888888888896,85.8,67.85185185185185,0.6,0.3333333333333333,2.4,1.5185185185185186,0.6,0.6666666666666666,4.8,3.185185185185185,3,6,1,4,6,0,-1.6399999999999997,-1.370370370370371,-0.29,12.0,1.0,205.0,2.0,27.0,8.0,3.3,73.0,0.1111111111111111,0.037037037037037,1.0,8.0,3.3,3.3,0.1222222222222222,0.2962962962962963,0.1111111111111111,0.0,90.0,0.0366666666666666,0.0333333333333333,0.0222222222222222,0.0,5.0,0.0,2.0,0.3
28,1.6,Away,Liverpool,1,10,19,0,12,80.0,90.0,47.0,0.0,4.0,0.0,1.0,2.14,2.021428571428572,8.6,11.107142857142858,128.0,84.25,125.4,88.21428571428571,64.8,65.03571428571429,0.0,1.3571428571428572,56.4,36.71428571428572,78.97999999999999,61.28214285714286,86.8,68.64285714285714,0.4,0.3214285714285714,2.8,1.6071428571428572,0.6,0.6428571428571429,4.4,3.107142857142857,3,6,1,4,3,3,-1.5399999999999996,-1.3785714285714286,3.45,10.0,0.0,212.0,0.0,10.0,6.0,1.6,47.0,0.0357142857142857,0.0357142857142857,0.0,6.0,1.6,1.6,0.16,0.6,0.1,0.0,90.0,0.0177777777777777,0.0111111111111111,0.0444444444444444,0.0,5.0,0.0,0.0,0.1111111111111111
29,1.4,Away,Brighton,4,14,0,0,0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,2.1,2.0,6.2,10.862068965517242,100.4,81.82758620689656,90.2,85.17241379310344,63.2,65.0,0.0,1.3103448275862069,37.2,35.44827586206897,60.52,59.16896551724138,68.8,66.27586206896552,0.2,0.3103448275862069,2.2,1.5517241379310345,0.2,0.6206896551724138,3.6,3.0,4,5,1,4,5,1,-1.9,-1.3793103448275863,-0.21,4.0,0.0,258.0,2.0,14.0,6.0,1.4,64.0,0.1379310344827586,0.0,0.0,6.0,1.4,1.4,0.0999999999999999,0.4285714285714285,0.2857142857142857,0.0,0.0,inf,inf,,,4.0,0.0,4.0,inf
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0.0,4.0,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.0,1.2666666666666666,24.8,35.2,58.24000000000001,59.31666666666667,68.8,67.06666666666666,0.2,0.3,2.0,1.5333333333333334,0.2,0.6,2.6,3.033333333333333,4,5,1,4,3,3,-1.58,-1.3666666666666667,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0.0,4.0,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.0,1.2666666666666666,24.8,35.2,58.24000000000001,59.31666666666667,68.8,67.06666666666666,0.2,0.3,2.0,1.5333333333333334,0.2,0.6,2.6,3.033333333333333,4,5,1,4,3,3,-1.58,-1.3666666666666667,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0.0,4.0,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.0,1.2666666666666666,24.8,35.2,58.24000000000001,59.31666666666667,68.8,67.06666666666666,0.2,0.3,2.0,1.5333333333333334,0.2,0.6,2.6,3.033333333333333,4,5,1,4,3,3,-1.58,-1.3666666666666667,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
30,1.0,Home,Arsenal,0,48,76,0,28,63.6,90.0,72.0,0.0,1.0,0.0,4.0,1.78,1.9666666666666663,4.2,10.5,48.0,80.7,53.4,84.86666666666666,63.6,65.23333333333333,0.0,1.2666666666666666,24.8,35.2,58.24000000000001,59.31666666666667,68.8,67.06666666666666,0.2,0.3,2.0,1.5333333333333334,0.2,0.6,2.6,3.033333333333333,4,5,1,4,3,3,-1.58,-1.3666666666666667,4.07,0.0,1.0,233.0,0.0,12.0,1.0,1.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0,90.0,0.0111111111111111,0.0,0.0111111111111111,0.0,1.0,0.0,0.0,0.1333333333333333
31,3.4,Home,Aston Villa,4,25,0,0,0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,2.14,2.0129032258064514,4.2,10.290322580645162,41.0,78.90322580645162,30.2,82.12903225806451,64.6,65.29032258064517,0.0,1.2258064516129032,12.0,34.064516129032256,43.0,57.403225806451616,54.0,64.90322580645162,0.0,0.2903225806451613,1.4,1.4838709677419355,0.2,0.5806451612903226,1.8,2.935483870967742,4,5,1,4,5,1,-1.94,-1.432258064516129,0.57,1.0,1.0,236.0,2.0,25.0,11.0,3.4,67.0,0.1290322580645161,0.032258064516129,0.0,11.0,3.4,3.4,0.136,0.44,0.16,0.0,0.0,inf,inf,,,4.0,0.0,3.0,inf
32,1.9,Away,Crystal Palace,8,36,44,0,26,81.3,90.0,75.0,0.0,2.0,1.0,2.0,1.86,2.009375,3.4,10.21875,26.6,77.5625,27.8,80.9375,65.0,65.59375,0.0,1.1875,13.2,33.8125,44.98,58.15,54.0,65.6875,0.0,0.28125,1.4,1.5,0.2,0.59375,1.4,2.90625,3,6,1,3,4,3,-1.66,-1.415625,-0.18,7.0,0.0,239.0,2.0,18.0,8.0,1.9,75.0,0.125,0.0625,1.0,8.0,1.9,1.9,0.1055555555555555,0.4444444444444444,0.2222222222222222,0.0,90.0,0.0211111111111111,0.0444444444444444,0.0222222222222222,0.0,6.0,0.0,2.0,0.2
32,1.9,Away,Crystal Palace,8,36,44,0,26,81.3,90.0,75.0,0.0,2.0,1.0,2.0,1.86,2.009375,3.4,10.21875,26.6,77.5625,27.8,80.9375,65.0,65.59375,0.0,1.1875,13.2,33.8125,44.98,58.15,54.0,65.6875,0.0,0.28125,1.4,1.5,0.2,0.59375,1.4,2.90625,3,6,1,3,4,3,-1.66,-1.415625,-0.18,7.0,0.0,239.0,2.0,18.0,8.0,1.9,75.0,0.125,0.0625,1.0,8.0,1.9,1.9,0.1055555555555555,0.4444444444444444,0.2222222222222222,0.0,90.0,0.0211111111111111,0.0444444444444444,0.0222222222222222,0.0,6.0,0.0,2.0,0.2
33,4.2,Home,Luton Town,20,180,120,0,60,80.0,80.0,73.0,0.0,3.0,1.0,4.0,2.38,2.075757575757576,7.2,10.515151515151516,60.6,80.66666666666667,48.0,82.12121212121212,70.2,65.81818181818181,0.0,1.1515151515151516,22.8,34.60606060606061,44.98,58.81212121212121,52.0,66.12121212121212,0.0,0.2727272727272727,1.2,1.5454545454545454,0.4,0.6060606060606061,2.0,2.9393939393939394,4,5,1,3,4,3,-1.98,-1.4696969696969695,-0.9,11.0,1.0,246.0,2.0,36.0,12.0,4.2,73.0,0.1212121212121212,0.0303030303030303,1.0,12.0,4.2,3.4,0.1166666666666666,0.3333333333333333,0.1111111111111111,0.0,80.0,0.0525,0.05,0.0375,0.0,7.0,0.0,3.0,0.45
33,4.2,Home,Luton Town,20,180,120,0,60,80.0,80.0,73.0,0.0,3.0,1.0,4.0,2.38,2.075757575757576,7.2,10.515151515151516,60.6,80.66666666666667,48.0,82.12121212121212,70.2,65.81818181818181,0.0,1.1515151515151516,22.8,34.60606060606061,44.98,58.81212121212121,52.0,66.12121212121212,0.0,0.2727272727272727,1.2,1.5454545454545454,0.4,0.6060606060606061,2.0,2.9393939393939394,4,5,1,3,4,3,-1.98,-1.4696969696969695,-0.9,11.0,1.0,246.0,2.0,36.0,12.0,4.2,73.0,0.1212121212121212,0.0303030303030303,1.0,12.0,4.2,3.4,0.1166666666666666,0.3333333333333333,0.1111111111111111,0.0,80.0,0.0525,0.05,0.0375,0.0,7.0,0.0,3.0,0.45
33,4.2,Home,Luton Town,20,180,120,0,60,80.0,80.0,73.0,0.0,3.0,1.0,4.0,2.38,2.075757575757576,7.2,10.515151515151516,60.6,80.66666666666667,48.0,82.12121212121212,70.2,65.81818181818181,0.0,1.1515151515151516,22.8,34.60606060606061,44.98,58.81212121212121,52.0,66.12121212121212,0.0,0.2727272727272727,1.2,1.5454545454545454,0.4,0.6060606060606061,2.0,2.9393939393939394,4,5,1,3,4,3,-1.98,-1.4696969696969695,-0.9,11.0,1.0,246.0,2.0,36.0,12.0,4.2,73.0,0.1212121212121212,0.0303030303030303,1.0,12.0,4.2,3.4,0.1166666666666666,0.3333333333333333,0.1111111111111111,0.0,80.0,0.0525,0.05,0.0375,0.0,7.0,0.0,3.0,0.45
33,4.2,Home,Luton Town,20,180,120,0,60,80.0,80.0,73.0,0.0,3.0,1.0,4.0,2.38,2.075757575757576,7.2,10.515151515151516,60.6,80.66666666666667,48.0,82.12121212121212,70.2,65.81818181818181,0.0,1.1515151515151516,22.8,34.60606060606061,44.98,58.81212121212121,52.0,66.12121212121212,0.0,0.2727272727272727,1.2,1.5454545454545454,0.4,0.6060606060606061,2.0,2.9393939393939394,4,5,1,3,4,3,-1.98,-1.4696969696969695,-0.9,11.0,1.0,246.0,2.0,36.0,12.0,4.2,73.0,0.1212121212121212,0.0303030303030303,1.0,12.0,4.2,3.4,0.1166666666666666,0.3333333333333333,0.1111111111111111,0.0,80.0,0.0525,0.05,0.0375,0.0,7.0,0.0,3.0,0.45
33,4.2,Home,Luton Town,20,180,120,0,60,80.0,80.0,73.0,0.0,3.0,1.0,4.0,2.38,2.075757575757576,7.2,10.515151515151516,60.6,80.66666666666667,48.0,82.12121212121212,70.2,65.81818181818181,0.0,1.1515151515151516,22.8,34.60606060606061,44.98,58.81212121212121,52.0,66.12121212121212,0.0,0.2727272727272727,1.2,1.5454545454545454,0.4,0.6060606060606061,2.0,2.9393939393939394,4,5,1,3,4,3,-1.98,-1.4696969696969695,-0.9,11.0,1.0,246.0,2.0,36.0,12.0,4.2,73.0,0.1212121212121212,0.0303030303030303,1.0,12.0,4.2,3.4,0.1166666666666666,0.3333333333333333,0.1111111111111111,0.0,80.0,0.0525,0.05,0.0375,0.0,7.0,0.0,3.0,0.45
34,2.4,Away,Tottenham,8,28,92,0,48,85.7,89.0,47.0,0.0,0.0,2.0,1.0,2.58,2.085294117647059,8.0,10.441176470588236,63.4,79.11764705882354,66.4,82.41176470588235,66.8,65.26470588235294,0.0,1.1176470588235294,32.4,35.0,62.120000000000005,59.60294117647059,69.8,66.79411764705883,0.0,0.2647058823529412,1.2,1.5,0.8,0.6470588235294118,2.2,2.8823529411764706,4,5,1,4,4,2,-1.78,-1.4382352941176473,0.71,16.0,0.0,277.0,2.0,7.0,4.0,2.4,47.0,0.0588235294117647,0.0,2.0,4.0,2.4,1.6,0.3428571428571428,0.5714285714285714,0.2857142857142857,0.0,89.0,0.0269662921348314,0.0224719101123595,0.0,0.0,2.0,0.0,2.0,0.0786516853932584
34,2.4,Away,Tottenham,8,28,92,0,48,85.7,89.0,47.0,0.0,0.0,2.0,1.0,2.58,2.085294117647059,8.0,10.441176470588236,63.4,79.11764705882354,66.4,82.41176470588235,66.8,65.26470588235294,0.0,1.1176470588235294,32.4,35.0,62.120000000000005,59.60294117647059,69.8,66.79411764705883,0.0,0.2647058823529412,1.2,1.5,0.8,0.6470588235294118,2.2,2.8823529411764706,4,5,1,4,4,2,-1.78,-1.4382352941176473,0.71,16.0,0.0,277.0,2.0,7.0,4.0,2.4,47.0,0.0588235294117647,0.0,2.0,4.0,2.4,1.6,0.3428571428571428,0.5714285714285714,0.2857142857142857,0.0,89.0,0.0269662921348314,0.0224719101123595,0.0,0.0,2.0,0.0,2.0,0.0786516853932584
34,2.4,Away,Tottenham,8,28,92,0,48,85.7,89.0,47.0,0.0,0.0,2.0,1.0,2.58,2.085294117647059,8.0,10.441176470588236,63.4,79.11764705882354,66.4,82.41176470588235,66.8,65.26470588235294,0.0,1.1176470588235294,32.4,35.0,62.120000000000005,59.60294117647059,69.8,66.79411764705883,0.0,0.2647058823529412,1.2,1.5,0.8,0.6470588235294118,2.2,2.8823529411764706,4,5,1,4,4,2,-1.78,-1.4382352941176473,0.71,16.0,0.0,277.0,2.0,7.0,4.0,2.4,47.0,0.0588235294117647,0.0,2.0,4.0,2.4,1.6,0.3428571428571428,0.5714285714285714,0.2857142857142857,0.0,89.0,0.0269662921348314,0.0224719101123595,0.0,0.0,2.0,0.0,2.0,0.0786516853932584
